IDX,dataset,corruption,severity,fileindex,filename,label,filepath,binarylabel
6955,MRI,clean,clean,Tr-pi_0214,Tr-pi_0214.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0214.jpg,1
6956,MRI,clean,clean,Tr-pi_0215,Tr-pi_0215.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0215.jpg,1
6957,MRI,clean,clean,Tr-pi_0216,Tr-pi_0216.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0216.jpg,1
6958,MRI,clean,clean,Tr-pi_0217,Tr-pi_0217.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0217.jpg,1
6959,MRI,clean,clean,Tr-pi_0218,Tr-pi_0218.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0218.jpg,1
6960,MRI,clean,clean,Tr-pi_0219,Tr-pi_0219.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0219.jpg,1
6961,MRI,clean,clean,Tr-pi_0220,Tr-pi_0220.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0220.jpg,1
6962,MRI,clean,clean,Tr-pi_0221,Tr-pi_0221.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0221.jpg,1
6963,MRI,clean,clean,Tr-pi_0222,Tr-pi_0222.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0222.jpg,1
6964,MRI,clean,clean,Tr-pi_0223,Tr-pi_0223.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0223.jpg,1
6965,MRI,clean,clean,Tr-pi_0224,Tr-pi_0224.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0224.jpg,1
6966,MRI,clean,clean,Tr-pi_0225,Tr-pi_0225.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0225.jpg,1
6967,MRI,clean,clean,Tr-pi_0226,Tr-pi_0226.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0226.jpg,1
6968,MRI,clean,clean,Tr-pi_0227,Tr-pi_0227.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0227.jpg,1
6969,MRI,clean,clean,Tr-pi_0228,Tr-pi_0228.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0228.jpg,1
6970,MRI,clean,clean,Tr-pi_0229,Tr-pi_0229.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0229.jpg,1
6971,MRI,clean,clean,Tr-pi_0230,Tr-pi_0230.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0230.jpg,1
6972,MRI,clean,clean,Tr-pi_0231,Tr-pi_0231.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0231.jpg,1
6973,MRI,clean,clean,Tr-pi_0232,Tr-pi_0232.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0232.jpg,1
6974,MRI,clean,clean,Tr-pi_0233,Tr-pi_0233.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0233.jpg,1
6975,MRI,clean,clean,Tr-pi_0234,Tr-pi_0234.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0234.jpg,1
6976,MRI,clean,clean,Tr-pi_0235,Tr-pi_0235.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0235.jpg,1
6977,MRI,clean,clean,Tr-pi_0236,Tr-pi_0236.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0236.jpg,1
6978,MRI,clean,clean,Tr-pi_0237,Tr-pi_0237.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0237.jpg,1
6979,MRI,clean,clean,Tr-pi_0238,Tr-pi_0238.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0238.jpg,1
6980,MRI,clean,clean,Tr-pi_0239,Tr-pi_0239.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0239.jpg,1
6981,MRI,clean,clean,Tr-pi_0240,Tr-pi_0240.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0240.jpg,1
6982,MRI,clean,clean,Tr-pi_0241,Tr-pi_0241.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0241.jpg,1
6983,MRI,clean,clean,Tr-pi_0242,Tr-pi_0242.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0242.jpg,1
6984,MRI,clean,clean,Tr-pi_0243,Tr-pi_0243.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0243.jpg,1
6985,MRI,clean,clean,Tr-pi_0244,Tr-pi_0244.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0244.jpg,1
6986,MRI,clean,clean,Tr-pi_0245,Tr-pi_0245.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0245.jpg,1
6987,MRI,clean,clean,Tr-pi_0246,Tr-pi_0246.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0246.jpg,1
6988,MRI,clean,clean,Tr-pi_0247,Tr-pi_0247.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0247.jpg,1
6989,MRI,clean,clean,Tr-pi_0248,Tr-pi_0248.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0248.jpg,1
6990,MRI,clean,clean,Tr-pi_0249,Tr-pi_0249.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0249.jpg,1
6991,MRI,clean,clean,Tr-pi_0250,Tr-pi_0250.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0250.jpg,1
6992,MRI,clean,clean,Tr-pi_0251,Tr-pi_0251.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0251.jpg,1
6993,MRI,clean,clean,Tr-pi_0252,Tr-pi_0252.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0252.jpg,1
6994,MRI,clean,clean,Tr-pi_0253,Tr-pi_0253.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0253.jpg,1
6995,MRI,clean,clean,Tr-pi_0254,Tr-pi_0254.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0254.jpg,1
6996,MRI,clean,clean,Tr-pi_0255,Tr-pi_0255.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0255.jpg,1
6997,MRI,clean,clean,Tr-pi_0256,Tr-pi_0256.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0256.jpg,1
6998,MRI,clean,clean,Tr-pi_0257,Tr-pi_0257.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_0257.jpg,1
6999,MRI,clean,clean,Tr-pi_1064,Tr-pi_1064.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_1064.jpg,1
7000,MRI,clean,clean,Tr-pi_1065,Tr-pi_1065.jpg,pituitary,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\pituitary\Tr-pi_1065.jpg,1
7081,MRI,clean,clean,Tr-no_0180,Tr-no_0180.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0180.jpg,0
7082,MRI,clean,clean,Tr-no_0181,Tr-no_0181.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0181.jpg,0
7083,MRI,clean,clean,Tr-no_0182,Tr-no_0182.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0182.jpg,0
7084,MRI,clean,clean,Tr-no_0183,Tr-no_0183.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0183.jpg,0
7085,MRI,clean,clean,Tr-no_0185,Tr-no_0185.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0185.jpg,0
7086,MRI,clean,clean,Tr-no_0187,Tr-no_0187.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0187.jpg,0
7087,MRI,clean,clean,Tr-no_0189,Tr-no_0189.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0189.jpg,0
7088,MRI,clean,clean,Tr-no_0190,Tr-no_0190.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0190.jpg,0
7089,MRI,clean,clean,Tr-no_0192,Tr-no_0192.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0192.jpg,0
7090,MRI,clean,clean,Tr-no_0193,Tr-no_0193.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0193.jpg,0
7091,MRI,clean,clean,Tr-no_0194,Tr-no_0194.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0194.jpg,0
7092,MRI,clean,clean,Tr-no_0196,Tr-no_0196.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0196.jpg,0
7093,MRI,clean,clean,Tr-no_0197,Tr-no_0197.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0197.jpg,0
7094,MRI,clean,clean,Tr-no_0199,Tr-no_0199.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0199.jpg,0
7095,MRI,clean,clean,Tr-no_0202,Tr-no_0202.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0202.jpg,0
7096,MRI,clean,clean,Tr-no_0203,Tr-no_0203.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0203.jpg,0
7097,MRI,clean,clean,Tr-no_0204,Tr-no_0204.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0204.jpg,0
7098,MRI,clean,clean,Tr-no_0205,Tr-no_0205.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0205.jpg,0
7099,MRI,clean,clean,Tr-no_0206,Tr-no_0206.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0206.jpg,0
7100,MRI,clean,clean,Tr-no_0208,Tr-no_0208.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0208.jpg,0
7101,MRI,clean,clean,Tr-no_0210,Tr-no_0210.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0210.jpg,0
7102,MRI,clean,clean,Tr-no_0211,Tr-no_0211.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0211.jpg,0
7103,MRI,clean,clean,Tr-no_0212,Tr-no_0212.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0212.jpg,0
7104,MRI,clean,clean,Tr-no_0213,Tr-no_0213.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0213.jpg,0
7105,MRI,clean,clean,Tr-no_0214,Tr-no_0214.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0214.jpg,0
7106,MRI,clean,clean,Tr-no_0215,Tr-no_0215.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0215.jpg,0
7107,MRI,clean,clean,Tr-no_0216,Tr-no_0216.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0216.jpg,0
7108,MRI,clean,clean,Tr-no_0217,Tr-no_0217.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0217.jpg,0
7109,MRI,clean,clean,Tr-no_0218,Tr-no_0218.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0218.jpg,0
7110,MRI,clean,clean,Tr-no_0219,Tr-no_0219.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0219.jpg,0
7111,MRI,clean,clean,Tr-no_0220,Tr-no_0220.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0220.jpg,0
7112,MRI,clean,clean,Tr-no_0221,Tr-no_0221.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0221.jpg,0
7113,MRI,clean,clean,Tr-no_0222,Tr-no_0222.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0222.jpg,0
7114,MRI,clean,clean,Tr-no_0223,Tr-no_0223.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0223.jpg,0
7115,MRI,clean,clean,Tr-no_0224,Tr-no_0224.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0224.jpg,0
7116,MRI,clean,clean,Tr-no_0225,Tr-no_0225.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0225.jpg,0
7117,MRI,clean,clean,Tr-no_0226,Tr-no_0226.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0226.jpg,0
7118,MRI,clean,clean,Tr-no_0227,Tr-no_0227.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0227.jpg,0
7119,MRI,clean,clean,Tr-no_0228,Tr-no_0228.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0228.jpg,0
7120,MRI,clean,clean,Tr-no_0229,Tr-no_0229.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0229.jpg,0
7121,MRI,clean,clean,Tr-no_0230,Tr-no_0230.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0230.jpg,0
7122,MRI,clean,clean,Tr-no_0231,Tr-no_0231.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0231.jpg,0
7123,MRI,clean,clean,Tr-no_0232,Tr-no_0232.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0232.jpg,0
7124,MRI,clean,clean,Tr-no_0233,Tr-no_0233.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0233.jpg,0
7125,MRI,clean,clean,Tr-no_0234,Tr-no_0234.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0234.jpg,0
7126,MRI,clean,clean,Tr-no_0235,Tr-no_0235.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0235.jpg,0
7127,MRI,clean,clean,Tr-no_0236,Tr-no_0236.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0236.jpg,0
7128,MRI,clean,clean,Tr-no_0237,Tr-no_0237.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0237.jpg,0
7129,MRI,clean,clean,Tr-no_0238,Tr-no_0238.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0238.jpg,0
7130,MRI,clean,clean,Tr-no_0239,Tr-no_0239.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0239.jpg,0
7131,MRI,clean,clean,Tr-no_0240,Tr-no_0240.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0240.jpg,0
7132,MRI,clean,clean,Tr-no_0241,Tr-no_0241.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0241.jpg,0
7133,MRI,clean,clean,Tr-no_0242,Tr-no_0242.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0242.jpg,0
7134,MRI,clean,clean,Tr-no_0243,Tr-no_0243.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0243.jpg,0
7135,MRI,clean,clean,Tr-no_0244,Tr-no_0244.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0244.jpg,0
7136,MRI,clean,clean,Tr-no_0245,Tr-no_0245.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0245.jpg,0
7137,MRI,clean,clean,Tr-no_0246,Tr-no_0246.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0246.jpg,0
7138,MRI,clean,clean,Tr-no_0247,Tr-no_0247.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0247.jpg,0
7139,MRI,clean,clean,Tr-no_0248,Tr-no_0248.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0248.jpg,0
7140,MRI,clean,clean,Tr-no_0249,Tr-no_0249.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0249.jpg,0
7141,MRI,clean,clean,Tr-no_0250,Tr-no_0250.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0250.jpg,0
7142,MRI,clean,clean,Tr-no_0251,Tr-no_0251.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0251.jpg,0
7143,MRI,clean,clean,Tr-no_0252,Tr-no_0252.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0252.jpg,0
7144,MRI,clean,clean,Tr-no_0253,Tr-no_0253.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0253.jpg,0
7145,MRI,clean,clean,Tr-no_0254,Tr-no_0254.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0254.jpg,0
7146,MRI,clean,clean,Tr-no_0255,Tr-no_0255.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0255.jpg,0
7147,MRI,clean,clean,Tr-no_0256,Tr-no_0256.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0256.jpg,0
7148,MRI,clean,clean,Tr-no_0257,Tr-no_0257.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0257.jpg,0
7149,MRI,clean,clean,Tr-no_0258,Tr-no_0258.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0258.jpg,0
7150,MRI,clean,clean,Tr-no_0259,Tr-no_0259.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0259.jpg,0
7151,MRI,clean,clean,Tr-no_0260,Tr-no_0260.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0260.jpg,0
7152,MRI,clean,clean,Tr-no_0261,Tr-no_0261.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0261.jpg,0
7153,MRI,clean,clean,Tr-no_0262,Tr-no_0262.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0262.jpg,0
7154,MRI,clean,clean,Tr-no_0263,Tr-no_0263.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0263.jpg,0
7155,MRI,clean,clean,Tr-no_0264,Tr-no_0264.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0264.jpg,0
7156,MRI,clean,clean,Tr-no_0265,Tr-no_0265.jpg,notumor,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\notumor\Tr-no_0265.jpg,0
